Post Code;Location Code Name;Group Name;Area;Ops Cntr;Country;Days Serviced;Carrier
1618;NORKEM PARK EXT                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1618;NORKEM PARK EXT 1                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1618;NORKEM PARK EXT 2                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1618;NORKEM PARK EXT 3                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1618;NORKEM PARK EXT 4                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ALLEN GROVE                             ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ALLEN GROVE EXT 1                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ALLEN GROVE EXT 2                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ALLEN GROVE EXT 4                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ASTON MANOR                             ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;BLUE GILL                               ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;BONAERO PARK                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;BONAERO PARK EXT                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;BONAERO PARK EXT 1                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;BONAERO PARK EXT 2                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;BONAERO PARK EXT 3                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;CRESSLAWNS                              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;CROYDON                                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;CROYDON EXT 1                           ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;EDLEEN                                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;EDLEEN EXT 1                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;EDLEEN EXT 13                           ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;EDLEEN EXT 3                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;EDLEEN EXT 5                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ESTERPARK                               ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ESTERPARK EXT 1                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ESTERPARK EXT 9                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLEN ERASMIA                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLEN ERASMIA EXT 2                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS                              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT                          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 1                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 10                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 11                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 14                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 15                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 16                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 17                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 18                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 19                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 2                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 22                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 23                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 24                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 25                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 26                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 27                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 28                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 3                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 31                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 32                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 34                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 53                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 56                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 6                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 7                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 72                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS EXT 9                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;GLENMARAIS UIT                          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KELVIN ESTATE                           ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KELVIN LANDGOED                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 1                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 10                     ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 11                     ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 13                     ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 2                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 3                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 4                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 5                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK EXT 8                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;KEMPTON PARK WEST                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;NIMRODPARK                              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;POMONA                                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;POMONA EXT 1                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;POMONA EXT 2                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;POMONA EXT 28                           ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;POMONA EXT 3                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;POMONA EXT 53                           ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;POMONA EXT 70                           ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;RESTONVALE                              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;RHODESFIELD                             ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;RHODESFIELD EXT 1                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;SPARTAN                                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE                                ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 1                          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 13                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 14                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 15                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 16                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 19                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 21                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 25                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 29                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 3                          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 32                         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 6                          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 7                          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;TERENURE EXT 8                          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 1                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 10                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 15                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 16                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 19                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 2                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 20                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 3                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 4                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;VAN RIEBEECKPARK EXT 7                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1619;ZUURFONTEIN                             ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1620;BONAERO PARK                            ;BONAERO PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1620;WITFONTEIN                              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1620;WITFONTEIN EXT 25                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1620;WITFONTEIN UIT 25                       ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES EXT 24                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES EXT 28                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES EXT 33                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES EXT 34                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES UIT 24                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES UIT 28                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES UIT 33                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCH ACRES UIT 34                      ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;BIRCHLEIGH                              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;JUKSKEI VIEW EXT 17                     ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1621;JUKSKEISIG UIT 17                       ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1622;BONAERO PARK                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1623;BREDELL                                 ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1623;MARISTER                                ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1624;CHLOORKOP                               ;SPARTAN        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1625;EDLEEN                                  ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1626;ESSELENPARK                             ;ESSELENPARK    ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1627;JHB INTERNASIONALE LUGHAWE              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1627;JHB INTERNATIONAL AIRPORT               ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1627;JOHANNESBURG INT AIRPORT                ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1627;OR TAMBO INT AIRPORT                    ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1627;OR TAMBO INT LUGHAWE                    ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1627;OR TAMBO INTERNATIONAL AIRPORT          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1629;VAN RIEBEECKPARK                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1630;GLEN BALLADE                            ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1631;NORKEM PARK                             ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1633;MOUTH AND FOOT PAINTERS                 ;MOUTH AND FOOT ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1639;JIMC POST OFFICE                        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1641;ELMA PARK                               ;EDENVALE       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1642;SERENGETI GHOLF & WILD LANDGOED         ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1642;SERENGETI GHOLF & WILD LDG              ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1642;SERENGETI GOLF & WILDLIFE EST           ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1642;SERENGETI GOLF & WILDLIFE ESTA          ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1642;SERENGETI GOLF & WILDLIFE ESTATE        ;KEMPTON PARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1644;LAKESIDE                                ;MODDERFONTEIN  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB
1644;THORNHILL                               ;MODDERFONTEIN  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB
1645;MODDERFONTEIN                           ;MODDERFONTEIN  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1665;OLIFANTSFONTEIN                         ;MIDRAND        ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE                               ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EAST                          ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 13                        ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 21                        ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 26                        ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 27                        ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 34                        ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 7                         ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 8                         ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE EXT 9                         ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;CLAYVILLE INDUSTRIAL                    ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1666;OLIFANTSFONTEIN                         ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1667;IRENE GLEN                              ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1668;CLAYVILLE                               ;OLIFANTSFONTEIN;PRYC;PRY ;SA  ;DAILY     ;DWPRY
1675;IRENE                                   ;IRENE          ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
1682;COMMERCIA                               ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1682;CROWTHORNE                              ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1682;MIDLANDS EST                            ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1682;MIDLANDS LGD                            ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1682;MIDRAND EXT 10                          ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1682;MIDRAND EXT 14                          ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1682;MIDRAND EXT 7                           ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1682;MIDRAND EXT 9                           ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1683;RANDJESFONTEIN                          ;RANDJESFONTEIN ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;BARBEQUE DOWNS                          ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;CARLSWALD                               ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI                                 ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI AH EXT 1                        ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI BUSINESS PARK                   ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI ESTATES                         ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI EXT 2                           ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI HILLS                           ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI HILLS EXT 3                     ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI HILLS EXT 5                     ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;KYALAMI HILLS EXT 9                     ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;WILLOWAY                                ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1684;WITPOORT                                ;KYALAMI HILLS E;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;ALLANDALE                               ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;AUSTINVIEW EXT 1                        ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;BLUE HILLS                              ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;COMMERCIA EXT 34                        ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;GLEN AUSTEN                             ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;GLEN AUSTIN                             ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;GLEN AUSTIN EXT 1                       ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;GLEN AUSTIN EXT 2                       ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;GLEN AUSTIN EXT 3                       ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE                           ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 12                    ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 13                    ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 2                     ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 22                    ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 4                     ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 5                     ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 6                     ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;HALFWAY HOUSE EXT 7                     ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;IVOORPARK UIT 12                        ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;IVOORPARK UIT 9                         ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;IVORY PARK EXT 12                       ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;IVORY PARK EXT 9                        ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;KLIPFONTEIN VIEW                        ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;KYALAMI                                 ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;MAYIBUYE EXT 34                         ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;MAYIBUYE UIT 34                         ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;MIDRAND                                 ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;NOORDWYK EXT 28                         ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;NOORDWYK EXT 43                         ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;NOORDWYK UIT 28                         ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;NOORDWYK UIT 43                         ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;PRESIDENT PARK                          ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;RANDJIES PARK                           ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;SAVANNA HILLS ESTATE                    ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1685;WILLAWAY                                ;MIDRAND        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;BEAULIEU                                ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;HALFWAY GARDENS                         ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;HALFWAY GARDENS EXT 1                   ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;HALFWAY GARDENS EXT 12                  ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;HALFWAY GARDENS EXT 13                  ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;HALFWAY GARDENS EXT 16                  ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;HALFWAY GARDENS EXT 19                  ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1686;HALFWAY GARDENS EXT 4                   ;HALFWAY HOUSE  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
